167	2023-08-24T20:28:12.9941382-04:00	A01	30802	A01 30802	318	73	False
168	2023-08-24T20:28:13.0132275-04:00			 	350	0	True
169	2023-08-24T20:28:13.0959445-04:00			 	794	0	True
170	2023-08-24T20:28:13.1058595-04:00			 	672	0	True
171	2023-08-24T20:28:13.2049450-04:00	A01	30838	A01 30838	3760	70	False
172	2023-08-24T20:28:13.2327436-04:00	A01	30815	A01 30815	1393	61	False
173	2023-08-24T20:28:13.2327436-04:00			 	917	0	True
174	2023-08-24T20:28:13.3120101-04:00			 	358	0	True
175	2023-08-24T20:28:13.3231458-04:00	A01	30805	A01 30805	326	75	False
176	2023-08-24T20:28:13.3630048-04:00			 	180	0	True
177	2023-08-24T20:28:13.3630124-04:00			 	547	0	True
178	2023-08-24T20:28:13.4221882-04:00			 	728	0	True
179	2023-08-24T20:28:13.4332966-04:00	A01	30812	A01 30812	871	65	False
180	2023-08-24T20:28:13.4633948-04:00			 	186	0	True
181	2023-08-24T20:28:13.4724737-04:00			 	315	0	True
182	2023-08-24T20:28:13.5323528-04:00	A01	30806	A01 30806	223	74	False
183	2023-08-24T20:28:13.5429140-04:00			 	887	0	True
184	2023-08-24T20:28:13.5832980-04:00			 	445	0	True
185	2023-08-24T20:28:13.6034247-04:00			 	184	0	True
186	2023-08-24T20:28:13.6034246-04:00			 	424	0	True
187	2023-08-24T20:28:13.6490315-04:00			 	358	0	True
188	2023-08-24T20:28:13.6493397-04:00			 	891	0	True
189	2023-08-24T20:28:13.6701131-04:00			 	810	0	True
190	2023-08-24T20:28:13.7559895-04:00	A01	30819	A01 30819	1199	74	False
191	2023-08-24T20:28:13.7782104-04:00			 	268	0	True
192	2023-08-24T20:28:13.7875163-04:00	A01	30817	A01 30817	956	64	False
193	2023-08-24T20:28:13.7875199-04:00			 	362	0	True
194	2023-08-24T20:28:13.8610629-04:00	A01	30809	A01 30809	220	78	False
195	2023-08-24T20:28:13.8896310-04:00			 	561	0	True
196	2023-08-24T20:28:13.8896394-04:00			 	201	0	True
197	2023-08-24T20:28:13.9103096-04:00			 	1073	0	True
198	2023-08-24T20:28:13.9752334-04:00	A01	30813	A01 30813	433	57	False
199	2023-08-24T20:28:14.0066083-04:00	A01	30810	A01 30810	180	75	False
200	2023-08-24T20:28:14.0278438-04:00			 	277	0	True
201	2023-08-24T20:28:14.0278499-04:00			 	748	0	True
202	2023-08-24T20:28:14.0463906-04:00			 	608	0	True
203	2023-08-24T20:28:14.0813832-04:00	A01	30811	A01 30811	214	78	False
204	2023-08-24T20:28:14.0903821-04:00	A01	30830	A01 30830	1956	58	False
205	2023-08-24T20:28:14.1499640-04:00			 	320	0	True
206	2023-08-24T20:28:14.1499641-04:00			 	1252	0	True
207	2023-08-24T20:28:14.1499789-04:00			 	706	0	True
208	2023-08-24T20:28:14.1499937-04:00			 	391	0	True
209	2023-08-24T20:28:14.1866964-04:00			 	942	0	True
210	2023-08-24T20:28:14.1967249-04:00			 	942	0	True
211	2023-08-24T20:28:14.2953681-04:00	A01	30818	A01 30818	550	78	False
212	2023-08-24T20:28:14.3042448-04:00	A01	30814	A01 30814	225	65	False
213	2023-08-24T20:28:14.3046533-04:00			 	1338	0	True
214	2023-08-24T20:28:14.4083713-04:00			 	467	0	True
215	2023-08-24T20:28:14.4298127-04:00			 	754	0	True
216	2023-08-24T20:28:14.4506749-04:00			 	225	0	True
217	2023-08-24T20:28:14.4702730-04:00			 	164	0	True
218	2023-08-24T20:28:14.4798133-04:00			 	296	0	True
219	2023-08-24T20:28:14.5293888-04:00	A01	30825	A01 30825	1082	65	False
220	2023-08-24T20:28:14.5405029-04:00			 	686	0	True
221	2023-08-24T20:28:14.5405029-04:00			 	1324	0	True
222	2023-08-24T20:28:14.6262301-04:00			 	446	0	True
223	2023-08-24T20:28:14.6346920-04:00			 	1663	0	True
224	2023-08-24T20:28:14.6543338-04:00			 	928	0	True
225	2023-08-24T20:28:14.6757218-04:00	A01	30823	A01 30823	717	62	False
226	2023-08-24T20:28:14.7355507-04:00	A01	30831	A01 30831	1423	63	False
227	2023-08-24T20:28:14.7438295-04:00			 	239	0	True
228	2023-08-24T20:28:14.7439847-04:00			 	819	0	True
229	2023-08-24T20:28:14.7761970-04:00			 	353	0	True
230	2023-08-24T20:28:14.7761970-04:00			 	1088	0	True
231	2023-08-24T20:28:14.8459363-04:00	A01	30820	A01 30820	216	78	False
232	2023-08-24T20:28:14.8562871-04:00			 	236	0	True
233	2023-08-24T20:28:14.8758130-04:00	A01	30821	A01 30821	298	57	False
234	2023-08-24T20:28:14.9548526-04:00	A01	30854	A01 30854	3720	74	False
235	2023-08-24T20:28:14.9831046-04:00			 	679	0	True
236	2023-08-24T20:28:14.9831047-04:00			 	345	0	True
237	2023-08-24T20:28:15.0624304-04:00	A01	30822	A01 30822	225	78	False
238	2023-08-24T20:28:15.0723679-04:00			 	235	0	True
239	2023-08-24T20:28:15.0937171-04:00			 	893	0	True
240	2023-08-24T20:28:15.1290333-04:00			 	424	0	True
241	2023-08-24T20:28:15.1290350-04:00			 	199	0	True
242	2023-08-24T20:28:15.1389524-04:00			 	395	0	True
243	2023-08-24T20:28:15.1733475-04:00	A01	30829	A01 30829	774	57	False
244	2023-08-24T20:28:15.1840036-04:00	A01	30826	A01 30826	537	59	False
245	2023-08-24T20:28:15.2158959-04:00	A01	30834	A01 30834	1268	79	False
246	2023-08-24T20:28:15.2266920-04:00			 	780	0	True
247	2023-08-24T20:28:15.2871960-04:00	A01	30824	A01 30824	215	78	False
248	2023-08-24T20:28:15.3075496-04:00			 	227	0	True
249	2023-08-24T20:28:15.3277028-04:00			 	621	0	True
250	2023-08-24T20:28:15.3277028-04:00			 	315	0	True
251	2023-08-24T20:28:15.3925988-04:00			 	594	0	True
252	2023-08-24T20:28:15.4021126-04:00			 	2665	0	True
253	2023-08-24T20:28:15.5019602-04:00	A01	30849	A01 30849	2623	78	False
254	2023-08-24T20:28:15.5343733-04:00	A01	30828	A01 30828	299	61	False
255	2023-08-24T20:28:15.5343733-04:00			 	216	0	True
256	2023-08-24T20:28:15.5531052-04:00			 	197	0	True
257	2023-08-24T20:28:15.5625967-04:00	A01	30833	A01 30833	814	51	False
258	2023-08-24T20:28:15.5819335-04:00			 	475	0	True
259	2023-08-24T20:28:15.6109347-04:00			 	1401	0	True
260	2023-08-24T20:28:15.6425772-04:00			 	743	0	True
261	2023-08-24T20:28:15.6425772-04:00			 	557	0	True
262	2023-08-24T20:28:15.6621002-04:00	A01	30827	A01 30827	69	72	False
263	2023-08-24T20:28:15.7212297-04:00			 	596	0	True
264	2023-08-24T20:28:15.7312756-04:00			 	1342	0	True
265	2023-08-24T20:28:15.7503648-04:00			 	430	0	True
266	2023-08-24T20:28:15.7503825-04:00			 	964	0	True
267	2023-08-24T20:28:15.8341095-04:00			 	1169	0	True
268	2023-08-24T20:28:15.8646261-04:00			 	541	0	True
269	2023-08-24T20:28:15.8646261-04:00			 	779	0	True
270	2023-08-24T20:28:15.9476376-04:00	A01	30845	A01 30845	1739	57	False
271	2023-08-24T20:28:15.9488486-04:00	A01	30832	A01 30832	319	75	False
272	2023-08-24T20:28:15.9867690-04:00			 	204	0	True
273	2023-08-24T20:28:15.9867640-04:00			 	1184	0	True
274	2023-08-24T20:28:16.0065212-04:00			 	529	0	True
275	2023-08-24T20:28:16.0466269-04:00	A01	30836	A01 30836	659	58	False
276	2023-08-24T20:28:16.0565300-04:00			 	252	0	True
277	2023-08-24T20:28:16.1581698-04:00	A01	30835	A01 30835	436	63	False
278	2023-08-24T20:28:16.1802907-04:00			 	643	0	True
279	2023-08-24T20:28:16.1906847-04:00			 	444	0	True
280	2023-08-24T20:28:16.1993751-04:00			 	296	0	True
281	2023-08-24T20:28:16.2683480-04:00	A01	30848	A01 30848	1759	75	False
282	2023-08-24T20:28:16.2980907-04:00			 	1090	0	True
283	2023-08-24T20:28:16.3085076-04:00			 	1241	0	True
284	2023-08-24T20:28:16.3177139-04:00			 	218	0	True
285	2023-08-24T20:28:16.3761693-04:00			 	228	0	True
286	2023-08-24T20:28:16.3859898-04:00			 	876	0	True
287	2023-08-24T20:28:16.4053017-04:00			 	876	0	True
288	2023-08-24T20:28:16.4840523-04:00			 	1131	0	True
289	2023-08-24T20:28:16.4950328-04:00			 	578	0	True
290	2023-08-24T20:28:16.5353847-04:00			 	476	0	True
291	2023-08-24T20:28:16.5353847-04:00	A01	30840	A01 30840	614	59	False
292	2023-08-24T20:28:16.5940908-04:00	A01	30843	A01 30843	882	63	False
293	2023-08-24T20:28:16.6045045-04:00	A01	30837	A01 30837	210	51	False
294	2023-08-24T20:28:16.6346605-04:00			 	359	0	True
295	2023-08-24T20:28:16.6437055-04:00			 	914	0	True
296	2023-08-24T20:28:16.7052154-04:00			 	2342	0	True
297	2023-08-24T20:28:16.7144496-04:00	A01	30839	A01 30839	339	54	False
298	2023-08-24T20:28:16.8142939-04:00	A01	30842	A01 30842	545	51	False
299	2023-08-24T20:28:16.8234873-04:00			 	217	0	True
300	2023-08-24T20:28:16.9658514-04:00	A01	30847	A01 30847	944	70	False
301	2023-08-24T20:28:16.9937924-04:00			 	177	0	True
302	2023-08-24T20:28:17.0031479-04:00			 	1502	0	True
303	2023-08-24T20:28:17.0118914-04:00	A01	30841	A01 30841	239	65	False
304	2023-08-24T20:28:17.0118914-04:00			 	288	0	True
305	2023-08-24T20:28:17.0402571-04:00			 	1886	0	True
306	2023-08-24T20:28:17.0529975-04:00			 	753	0	True
307	2023-08-24T20:28:17.0731122-04:00			 	1305	0	True
308	2023-08-24T20:28:17.0731122-04:00	A01	30844	A01 30844	524	72	False
309	2023-08-24T20:28:17.1495321-04:00			 	337	0	True
310	2023-08-24T20:28:17.1708077-04:00			 	2864	0	True
311	2023-08-24T20:28:17.1708077-04:00			 	198	0	True
312	2023-08-24T20:28:17.2504273-04:00			 	299	0	True
313	2023-08-24T20:28:17.2615203-04:00			 	373	0	True
314	2023-08-24T20:28:17.2813696-04:00			 	1860	0	True
315	2023-08-24T20:28:17.2994816-04:00			 	250	0	True
316	2023-08-24T20:28:17.3597489-04:00	A01	30852	A01 30852	1095	51	False
317	2023-08-24T20:28:17.3692417-04:00			 	1860	0	True
318	2023-08-24T20:28:17.3883421-04:00			 	227	0	True
319	2023-08-24T20:28:17.4758006-04:00	A01	30851	A01 30851	871	63	False
320	2023-08-24T20:28:17.4865675-04:00			 	211	0	True
321	2023-08-24T20:28:17.5493369-04:00	A01	30846	A01 30846	247	65	False
322	2023-08-24T20:28:17.5493598-04:00			 	1038	0	True
323	2023-08-24T20:28:17.5493370-04:00			 	384	0	True
324	2023-08-24T20:28:17.5580224-04:00			 	578	0	True
325	2023-08-24T20:28:17.5967126-04:00			 	470	0	True
326	2023-08-24T20:28:17.6155378-04:00	A01	30850	A01 30850	620	79	False
327	2023-08-24T20:28:17.6155311-04:00			 	861	0	True
328	2023-08-24T20:28:17.6350133-04:00			 	307	0	True
329	2023-08-24T20:28:17.6881183-04:00			 	721	0	True
330	2023-08-24T20:28:17.6977131-04:00			 	1148	0	True
331	2023-08-24T20:28:17.7971826-04:00			 	2149	0	True
332	2023-08-24T20:28:17.8059946-04:00			 	221	0	True
333	2023-08-24T20:28:17.9109875-04:00	A01	30867	A01 30867	2184	70	False
334	2023-08-24T20:28:17.9332820-04:00			 	222	0	True
335	2023-08-24T20:28:17.9418697-04:00			 	323	0	True
336	2023-08-24T20:28:18.0271459-04:00	A01	30860	A01 30860	1312	75	False
337	2023-08-24T20:28:18.0273628-04:00			 	373	0	True
338	2023-08-24T20:28:18.0669953-04:00			 	334	0	True
339	2023-08-24T20:28:18.0669954-04:00			 	180	0	True
340	2023-08-24T20:28:18.1254099-04:00	A01	30853	A01 30853	440	78	False
341	2023-08-24T20:28:18.1365031-04:00			 	369	0	True
342	2023-08-24T20:28:18.1557420-04:00			 	690	0	True
343	2023-08-24T20:28:18.2355342-04:00			 	610	0	True
344	2023-08-24T20:28:18.2465541-04:00			 	437	0	True
345	2023-08-24T20:28:18.2648052-04:00			 	919	0	True
346	2023-08-24T20:28:18.3471393-04:00	A01	30869	A01 30869	2007	63	False
347	2023-08-24T20:28:18.3786109-04:00			 	336	0	True
348	2023-08-24T20:28:18.4005165-04:00			 	187	0	True
349	2023-08-24T20:28:18.4005227-04:00			 	763	0	True
350	2023-08-24T20:28:18.4093935-04:00	A01	30870	A01 30870	2024	57	False
351	2023-08-24T20:28:18.4561088-04:00	A01	30857	A01 30857	547	51	False
352	2023-08-24T20:28:18.4768830-04:00			 	237	0	True
353	2023-08-24T20:28:18.5051859-04:00	A01	30856	A01 30856	391	61	False
354	2023-08-24T20:28:18.5051859-04:00	A01	30855	A01 30855	278	73	False
355	2023-08-24T20:28:18.5651517-04:00	A01	30858	A01 30858	545	78	False
356	2023-08-24T20:28:18.5871470-04:00			 	681	0	True
357	2023-08-24T20:28:18.5871470-04:00			 	207	0	True
358	2023-08-24T20:28:18.6749706-04:00	A01	30866	A01 30866	1310	74	False
359	2023-08-24T20:28:18.6831484-04:00			 	927	0	True
360	2023-08-24T20:28:18.7142929-04:00			 	312	0	True
361	2023-08-24T20:28:18.7142929-04:00			 	212	0	True
362	2023-08-24T20:28:18.7832883-04:00			 	1155	0	True
363	2023-08-24T20:28:18.7945482-04:00			 	556	0	True
364	2023-08-24T20:28:18.8454831-04:00			 	403	0	True
365	2023-08-24T20:28:18.8454751-04:00			 	275	0	True
366	2023-08-24T20:28:18.8454928-04:00			 	181	0	True
367	2023-08-24T20:28:18.8963533-04:00			 	581	0	True
368	2023-08-24T20:28:18.9266616-04:00			 	521	0	True
369	2023-08-24T20:28:18.9266615-04:00			 	560	0	True
370	2023-08-24T20:28:19.0034539-04:00	A01	30859	A01 30859	264	51	False
371	2023-08-24T20:28:19.0260198-04:00			 	584	0	True
372	2023-08-24T20:28:19.0260198-04:00			 	334	0	True
373	2023-08-24T20:28:19.0467874-04:00			 	1397	0	True
374	2023-08-24T20:28:19.1100369-04:00	A01	30862	A01 30862	438	78	False
375	2023-08-24T20:28:19.1205951-04:00			 	1332	0	True
376	2023-08-24T20:28:19.1424244-04:00			 	528	0	True
377	2023-08-24T20:28:19.1635924-04:00	A01	30863	A01 30863	495	72	False
378	2023-08-24T20:28:19.1842241-04:00			 	1041	0	True
379	2023-08-24T20:28:19.2293674-04:00			 	1750	0	True
380	2023-08-24T20:28:19.2482452-04:00			 	310	0	True
381	2023-08-24T20:28:19.2677675-04:00	A01	30861	A01 30861	170	51	False
382	2023-08-24T20:28:19.2678357-04:00			 	509	0	True
383	2023-08-24T20:28:19.3392652-04:00			 	2188	0	True
384	2023-08-24T20:28:19.3509513-04:00			 	884	0	True
385	2023-08-24T20:28:19.3602115-04:00			 	250	0	True
386	2023-08-24T20:28:19.4374594-04:00			 	490	0	True
387	2023-08-24T20:28:19.4473968-04:00			 	246	0	True
388	2023-08-24T20:28:19.4772670-04:00	A01	30872	A01 30872	1164	61	False
389	2023-08-24T20:28:19.4868296-04:00			 	618	0	True
