81	2023-08-24T20:20:11.7132855-04:00			 	1,218	0	
82	2023-08-24T20:20:11.7341578-04:00			 	290	0	
83	2023-08-24T20:20:11.8982443-04:00	A01	29893	A01 29893	299	63	
84	2023-08-24T20:20:11.9421441-04:00	A01	29913	A01 29913	1,222	65	
85	2023-08-24T20:20:11.9421441-04:00	A01	29908	A01 29908	1,178	54	
86	2023-08-24T20:20:11.9748908-04:00	A01	29903	A01 29903	873	57	
87	2023-08-24T20:20:11.9752842-04:00			 	797	0	
88	2023-08-24T20:20:11.9752972-04:00			 	537	0	
89	2023-08-24T20:20:11.9972829-04:00	A01	29895	A01 29895	506	60	
90	2023-08-24T20:20:12.0241095-04:00	A01	29902	A01 29902	650	52	
91	2023-08-24T20:20:12.1587588-04:00	A01	29901	A01 29901	602	66	
92	2023-08-24T20:20:12.1872900-04:00	A01	29898	A01 29898	346	62	
93	2023-08-24T20:20:12.1974386-04:00	A01	29909	A01 29909	733	70	
94	2023-08-24T20:20:12.1975006-04:00	A01	29897	A01 29897	314	63	
95	2023-08-24T20:20:12.1976083-04:00	A01	29900	A01 29900	590	59	
96	2023-08-24T20:20:12.2175782-04:00	A01	29910	A01 29910	885	75	
97	2023-08-24T20:20:12.5033370-04:00	A01	29907	A01 29907	523	60	
98	2023-08-24T20:20:12.5120206-04:00	A01	29917	A01 29917	708	64	
99	2023-08-24T20:20:12.5120225-04:00	A01	29912	A01 29912	617	63	
100	2023-08-24T20:20:12.5120747-04:00	A01	29916	A01 29916	676	74	
101	2023-08-24T20:20:12.5328518-04:00	A01	29911	A01 29911	551	62	
102	2023-08-24T20:20:12.5330582-04:00	A01	29914	A01 29914	637	68	
103	2023-08-24T20:20:12.5419012-04:00	A01	29918	A01 29918	799	77	
104	2023-08-24T20:20:12.5655775-04:00	A01	29915	A01 29915	576	73	
105	2023-08-24T20:20:12.6743474-04:00	A01	29919	A01 29919	621	52	
106	2023-08-24T20:20:12.7165105-04:00	A01	29923	A01 29923	763	58	
107	2023-08-24T20:20:12.7619666-04:00	A01	29922	A01 29922	736	66	
108	2023-08-24T20:20:12.7721766-04:00	A01	29927	A01 29927	844	72	
109	2023-08-24T20:20:12.7879723-04:00	A01	29924	A01 29924	707	59	
110	2023-08-24T20:20:12.7926592-04:00	A01	29920	A01 29920	524	69	
111	2023-08-24T20:20:12.8475501-04:00	A01	29921	A01 29921	505	57	
112	2023-08-24T20:20:12.9204700-04:00	A01	29929	A01 29929	653	61	
113	2023-08-24T20:20:12.9308280-04:00	A01	29925	A01 29925	609	70	
114	2023-08-24T20:20:12.9311405-04:00	A01	29939	A01 29939	961	67	
115	2023-08-24T20:20:12.9338749-04:00	A01	29926	A01 29926	580	71	
116	2023-08-24T20:20:12.9514832-04:00	A01	29931	A01 29931	906	76	
117	2023-08-24T20:20:13.0259865-04:00	A01	29935	A01 29935	866	60	
118	2023-08-24T20:20:13.0838539-04:00	A01	29933	A01 29933	724	62	
119	2023-08-24T20:20:13.1023156-04:00	A01	29930	A01 29930	495	75	
120	2023-08-24T20:20:13.1202703-04:00	A01	29928	A01 29928	724	54	
121	2023-08-24T20:20:13.1294682-04:00	A01	29937	A01 29937	780	63	
122	2023-08-24T20:20:13.1413813-04:00	A01	29940	A01 29940	846	73	
123	2023-08-24T20:20:13.1637159-04:00	A01	29942	A01 29942	876	65	
124	2023-08-24T20:20:13.1701549-04:00	A01	29936	A01 29936	714	68	
125	2023-08-24T20:20:13.1881231-04:00	A01	29932	A01 29932	437	74	
126	2023-08-24T20:20:13.2196361-04:00	A01	29938	A01 29938	664	64	
127	2023-08-24T20:20:13.2948627-04:00	A01	29941	A01 29941	693	52	
128	2023-08-24T20:20:13.3165237-04:00	A01	29934	A01 29934	541	69	
129	2023-08-24T20:20:13.3412677-04:00	A01	29943	A01 29943	636	77	
130	2023-08-24T20:20:13.3528584-04:00	A01	29944	A01 29944	683	57	
131	2023-08-24T20:20:13.4796781-04:00	A01	29950	A01 29950	741	58	
132	2023-08-24T20:20:13.4949638-04:00	A01	29951	A01 29951	854	59	
133	2023-08-24T20:20:13.4976864-04:00	A01	29952	A01 29952	815	66	
134	2023-08-24T20:20:13.5138653-04:00	A01	29945	A01 29945	502	71	
135	2023-08-24T20:20:13.5395437-04:00	A01	29946	A01 29946	546	70	
136	2023-08-24T20:20:13.5551267-04:00	A01	29954	A01 29954	757	78	
137	2023-08-24T20:20:13.5738294-04:00	A01	29947	A01 29947	504	61	
138	2023-08-24T20:20:13.5968539-04:00	A01	29948	A01 29948	547	75	
139	2023-08-24T20:20:13.6161170-04:00	A01	29953	A01 29953	726	72	
140	2023-08-24T20:20:13.6251994-04:00	A01	29949	A01 29949	649	74	
141	2023-08-24T20:20:13.8078037-04:00	A01	29959	A01 29959	812	62	
142	2023-08-24T20:20:13.8439031-04:00			 	785	0	
143	2023-08-24T20:20:13.8576073-04:00	A01	29955	A01 29955	690	76	
144	2023-08-24T20:20:13.8576074-04:00	A01	29956	A01 29956	562	69	
145	2023-08-24T20:20:13.8837783-04:00	A01	29960	A01 29960	723	68	
146	2023-08-24T20:20:13.8837697-04:00	A01	29963	A01 29963	745	64	
147	2023-08-24T20:20:13.8920072-04:00	A01	29964	A01 29964	770	67	
148	2023-08-24T20:20:13.8920073-04:00	A01	29957	A01 29957	599	60	
149	2023-08-24T20:20:13.9090688-04:00	A01	29966	A01 29966	2,088	63	
150	2023-08-24T20:20:13.9770138-04:00	A01	29970	A01 29970	3,021	77	
151	2023-08-24T20:20:13.9877507-04:00	A01	29986	A01 29986	4,113	73	
152	2023-08-24T20:20:13.9877508-04:00	A01	29958	A01 29958	546	52	
153	2023-08-24T20:20:14.0157566-04:00	A01	29981	A01 29981	3,947	71	
154	2023-08-24T20:20:14.0357854-04:00	A01	29961	A01 29961	648	57	
155	2023-08-24T20:20:14.0393550-04:00	A01	29967	A01 29967	2,941	65	
156	2023-08-24T20:20:14.0706960-04:00	A01	29975	A01 29975	3,929	79	
157	2023-08-24T20:20:14.0781865-04:00			 	1,929	0	
158	2023-08-24T20:20:14.0856252-04:00	A01	29977	A01 29977	4,015	70	
159	2023-08-24T20:20:14.1438484-04:00	A01	29965	A01 29965	596	75	
160	2023-08-24T20:20:14.2205081-04:00	A01	29962	A01 29962	386	58	
161	2023-08-24T20:20:14.2741213-04:00	A01	29972	A01 29972	2,957	74	
162	2023-08-24T20:20:14.3123180-04:00			 	2,711	0	
163	2023-08-24T20:20:14.3123169-04:00			 	2,571	0	
164	2023-08-24T20:20:14.3419729-04:00	A01	29993	A01 29993	4,036	72	
165	2023-08-24T20:20:14.3484890-04:00			 	3,115	0	
166	2023-08-24T20:20:14.4199812-04:00	A01	29973	A01 29973	3,033	69	
167	2023-08-24T20:20:14.4907655-04:00			 	2,372	0	
168	2023-08-24T20:20:14.5338539-04:00			 	3,190	0	
169	2023-08-24T20:20:14.5479209-04:00			 	2,399	0	
170	2023-08-24T20:20:14.6064715-04:00			 	3,227	0	
171	2023-08-24T20:20:14.6064715-04:00	A01	29969	A01 29969	2,379	68	
172	2023-08-24T20:20:14.6197038-04:00			 	2,823	0	
173	2023-08-24T20:20:14.6288042-04:00	A01	29974	A01 29974	3,117	64	
174	2023-08-24T20:20:14.6288468-04:00	A01	29971	A01 29971	2,385	54	
175	2023-08-24T20:20:14.6618016-04:00	A01	29980	A01 29980	3,095	67	
176	2023-08-24T20:20:14.6841795-04:00			 	2,373	0	
177	2023-08-24T20:20:14.7394097-04:00			 	2,317	0	
178	2023-08-24T20:20:15.9981545-04:00	A01	29968	A01 29968	905	63	
179	2023-08-24T20:20:16.0067177-04:00			 	1,245	0	
180	2023-08-24T20:20:16.8633746-04:00	A01	29983	A01 29983	1,153	60	
181	2023-08-24T20:20:16.8830280-04:00	A01	29991	A01 29991	1,365	78	
182	2023-08-24T20:20:16.9035895-04:00	A01	29984	A01 29984	1,214	63	
183	2023-08-24T20:20:16.9469742-04:00	A01	29978	A01 29978	797	76	
184	2023-08-24T20:20:16.9802368-04:00			 	502	0	
185	2023-08-24T20:20:16.9855522-04:00	A01	29982	A01 29982	825	68	
186	2023-08-24T20:20:16.9981595-04:00	A01	29989	A01 29989	1,093	77	
187	2023-08-24T20:20:17.0141203-04:00	A01	29979	A01 29979	711	54	
188	2023-08-24T20:20:17.0236299-04:00	A01	29976	A01 29976	821	66	
189	2023-08-24T20:20:17.0569187-04:00	A01	29988	A01 29988	973	75	
190	2023-08-24T20:20:17.0569122-04:00	A01	29985	A01 29985	795	57	
191	2023-08-24T20:20:17.2311945-04:00	A01	29994	A01 29994	1,086	74	
192	2023-08-24T20:20:17.2521243-04:00			 	492	0	
193	2023-08-24T20:20:17.4422444-04:00	A01	29995	A01 29995	728	62	
194	2023-08-24T20:20:17.4528143-04:00	A01	29990	A01 29990	740	69	
195	2023-08-24T20:20:17.4634776-04:00	A01	29987	A01 29987	537	59	
196	2023-08-24T20:20:17.4827293-04:00	A01	29992	A01 29992	624	65	
197	2023-08-24T20:20:17.7239649-04:00	A01	29997	A01 29997	635	52	
198	2023-08-24T20:20:17.7253669-04:00	A01	30000	A01 30000	694	54	
199	2023-08-24T20:20:17.7438847-04:00	A01	29998	A01 29998	605	76	
200	2023-08-24T20:20:17.7439241-04:00	A01	30001	A01 30001	718	61	
201	2023-08-24T20:20:17.7457016-04:00	A01	29996	A01 29996	453	64	
202	2023-08-24T20:20:17.7569125-04:00	A01	29999	A01 29999	614	67	
203	2023-08-24T20:20:17.8101707-04:00	A01	30002	A01 30002	559	68	
204	2023-08-24T20:20:17.8334632-04:00	A01	30004	A01 30004	561	58	
205	2023-08-24T20:20:17.8447193-04:00	A01	30005	A01 30005	713	66	
206	2023-08-24T20:20:17.8519923-04:00	A01	30003	A01 30003	533	57	
207	2023-08-24T20:20:17.9632095-04:00	A01	30007	A01 30007	611	71	
208	2023-08-24T20:20:17.9992681-04:00	A01	30008	A01 30008	604	79	
209	2023-08-24T20:20:18.0004918-04:00	A01	30006	A01 30006	489	59	
210	2023-08-24T20:20:18.0160245-04:00	A01	30011	A01 30011	801	60	
211	2023-08-24T20:20:18.0297199-04:00	A01	30009	A01 30009	604	75	
212	2023-08-24T20:20:18.0906987-04:00	A01	30010	A01 30010	541	77	
213	2023-08-24T20:20:18.1010119-04:00	A01	30016	A01 30016	813	70	
214	2023-08-24T20:20:18.1010190-04:00	A01	30013	A01 30013	648	73	
215	2023-08-24T20:20:18.1068742-04:00	A01	30012	A01 30012	568	65	
216	2023-08-24T20:20:18.1176880-04:00	A01	30018	A01 30018	741	63	
217	2023-08-24T20:20:18.1704660-04:00	A01	30014	A01 30014	591	62	
218	2023-08-24T20:20:18.1931316-04:00	A01	30017	A01 30017	583	69	
219	2023-08-24T20:20:18.1986467-04:00	A01	30015	A01 30015	596	64	
220	2023-08-24T20:20:18.2482994-04:00	A01	30019	A01 30019	676	78	
221	2023-08-24T20:20:18.3175086-04:00			 	2,594	0	
222	2023-08-24T20:20:18.3485318-04:00	A01	30021	A01 30021	608	76	
223	2023-08-24T20:20:18.3584877-04:00			 	802	0	
224	2023-08-24T20:20:18.3691275-04:00	A01	30020	A01 30020	510	68	
225	2023-08-24T20:20:18.3708058-04:00			 	2,541	0	
226	2023-08-24T20:20:18.3780071-04:00			 	4,441	0	
227	2023-08-24T20:20:18.3854474-04:00	A01	30038	A01 30038	4,352	57	
228	2023-08-24T20:20:18.3943737-04:00	A01	30022	A01 30022	766	58	
229	2023-08-24T20:20:18.4195838-04:00	A01	30030	A01 30030	4,268	54	
